-47.1093817185,109.236354414,24.1745696178,-51.234756983,-5.46308648693,10.4383271723,70.3510486633,23.5560374853,94.8221277977,-13.454367868,52.8251339067
-46.2132204701,109.669016129,24.0656066919,-51.2644036521,0.36011768336,13.1409807621,69.5414216985,22.8999646051,95.3957519361,-13.1026648699,52.9391882085
-47.8413867129,106.330327794,24.0656066919,-51.4934410638,-7.84503879805,2.05594763243,68.4793928462,20.8276143024,94.9409901023,-13.2104271839,52.60773668
-46.6491474688,108.298197496,24.0656066919,-51.3516926191,-3.12198208297,10.816501416,68.4366498354,21.0919387697,95.2054365633,-12.7370375071,52.8416678266
-47.5323573186,107.297472226,23.8535607954,-51.2874517396,-6.28206258644,7.80272466404,67.3093468153,19.7661472183,95.0809324555,-12.6528379821,52.6819379481
-49.4153291354,103.969444218,23.6195164254,-51.6576863102,-15.6917540473,-6.53708372025,65.8996690039,15.9940307823,95.0858400071,-12.6425235028,52.4063337402
-48.3403786198,104.832333699,23.6195164254,-51.405206522,-10.4129896388,-2.42206471586,65.4586049134,16.2230311846,95.3761000597,-12.494641613,52.5783316875
-46.5322754924,106.359430998,23.6195164254,-50.9760537788,-1.5193247817,5.71645528001,65.6823150734,16.1991890878,95.5808856944,-12.0541401191,52.7643698454
-46.3081311714,106.680209127,23.6195164254,-50.8841510254,0.702810161078,8.53702552752,65.3162835133,16.0046084157,95.660121273,-11.9588452603,52.7853190518
-47.5587036044,104.180625907,23.6195164254,-51.0548178902,-4.00768915163,0.396950154374,64.6988034687,15.7829756094,95.1127319626,-12.5534455715,52.5597696959
-47.7657323573,103.579013368,23.3726491288,-51.0548178902,-1.73943538253,1.01770256774,63.3557725294,14.9293990256,95.5314098352,-12.2596963243,52.5001131174
-48.8141413617,101.668714155,23.3726491288,-51.2234764759,-5.21615388535,-4.5547963764,63.0509169042,13.9108457528,95.140841946,-12.6338303739,52.3052456074
-48.3459563998,102.37705638,23.3726491288,-51.0235005005,-2.97815192617,-1.18651422847,62.7742007306,13.3870940961,95.289962349,-12.4455211315,52.3898462534
-49.5473217127,100.601136303,23.2228920293,-51.2071530876,-6.66791226648,-7.50262563333,61.8517133459,11.9182251227,95.2127253359,-12.4746175437,52.2063592357
-48.9515292018,101.362828936,23.1297267287,-50.964424362,-3.27911778779,-1.65546608732,61.5137392846,11.9957474859,95.4277185329,-12.1502709111,52.2813249589
-47.6243295217,102.629283685,23.0879911328,-50.814569445,4.52742980445,5.01869295953,61.1829883244,11.9812465357,95.7297660433,-11.9685985894,52.4365363768
-47.3544899196,103.093283631,23.0879911328,-50.7474018151,5.76680738414,7.04710192924,61.0502753677,12.059491496,95.7934209072,-11.9397235537,52.4875540381
-46.8522995644,103.805430885,23.0879911328,-50.6332370573,7.76218425535,9.56889438672,61.0021271475,12.1705737461,95.8305227652,-11.8437506245,52.5632572872
-48.5753158524,102.21048664,23.0879911328,-50.9244323683,0.034888154617,1.08402160531,58.8824247985,10.7826954032,95.6537062747,-12.0207773132,52.2862323999
-47.9389936787,102.540212179,23.0988814892,-50.9010133279,3.47683049995,3.58336302563,58.6537124832,10.64018503,95.8408956888,-11.8390175013,52.3444356806
-49.3531488794,100.202564163,23.0988814892,-51.1404503807,-1.84884652164,-3.91881232903,58.3356358875,9.65750378571,95.2594351942,-12.4016840109,52.1082459098
-48.1938380926,100.8604123,23.0988814892,-50.9700271316,3.45823032024,-1.8042239855,58.1807138176,10.1991563839,95.4055086892,-12.3890688704,52.2279871619
-47.5701904008,102.153974699,23.0988814892,-50.699061892,7.21909837738,4.90738483065,58.0716322921,10.5234956837,95.4717673109,-12.203516897,52.3603635407
-47.1639828737,102.494005191,22.9498530372,-50.457255587,11.906846349,8.78384576177,57.7972141317,10.6216211166,95.6666363907,-12.0759948443,52.4015848872
-47.7112910041,101.822670667,22.760088541,-50.423810551,11.043589656,8.28634396682,57.2862164195,9.7960980372,95.6457394145,-11.8094383856,52.3373139671
-49.7213048076,100.733873468,22.760088541,-50.423810551,1.34729989744,2.14991302261,54.2340385173,8.56885070869,95.7075999732,-11.8442803073,52.1294762258
-50.7777563326,99.6920942918,22.760088541,-50.563841341,-4.17030261897,-3.13316460694,52.6932300681,7.54847741356,95.8007804888,-11.806899184,51.997645476
-49.4508456109,100.684413312,22.6858164763,-50.4827395448,3.16731498577,2.21704560508,52.9661177793,8.65747163061,96.040202907,-11.6029630102,52.1765055483
-51.3911291598,99.1457037074,22.6858164763,-50.7220736573,-5.44245613681,-5.13503337354,51.1928770801,8.02032563761,95.6961565995,-12.0013152726,51.9476683623
-51.4197592433,99.0907069196,22.6858164763,-50.763291406,-5.80493431262,-5.89482578738,50.6922013096,7.55375348436,95.8319794994,-11.901393436,51.9463485974
-50.4888487184,100.149835735,22.6247509277,-50.554031432,-0.615990285372,0.44193782522,50.8049894476,7.8929448688,96.0062978435,-11.6101943584,52.0793127308
-50.9523192164,99.5044301661,22.5702857686,-50.5254289363,-2.53047188106,-1.63349590366,50.6680910407,7.77953015187,95.6972746068,-11.6040703988,51.9995996937
-51.4081544795,99.0383373864,22.5297879267,-50.5991464494,-3.57409464852,-3.20908077185,50.1776617683,7.06863270421,95.6903426781,-11.5063593843,51.9424938276
-50.5801146707,99.9431512398,22.5297879267,-50.3799998034,0.360656663743,1.06833893546,50.1754575453,7.31353433272,95.8306959056,-11.3672069724,52.0690018548
-50.5499792799,100.154663132,22.5253162656,-50.2850796915,1.7882183393,2.64163423905,49.6364173439,7.42474226853,95.9300734571,-11.3223604683,52.0741172687
-51.5767459159,97.6786922643,22.5253162656,-50.4532489726,-1.7702041199,-5.01121525433,48.729408223,6.15209334757,95.9336004894,-11.3931497064,51.8586279317
-52.6935032,96.6354731692,22.4140552732,-50.5811111684,-5.38388530969,-8.46586131499,47.660058486,5.58427318528,95.9399070346,-11.4236215197,51.7197603871
-52.9618444459,96.1224100164,22.4140552732,-50.5298941738,-5.62500196492,-9.18416946596,47.4582028486,5.16495965397,95.9704654979,-11.4042676647,51.6702521864
-53.725274496,95.3716484144,22.3445485781,-50.5138726137,-7.83882125324,-11.4237570052,46.5546362413,4.67623438513,95.7473686657,-11.3978118344,51.5670130128
-54.0403259438,95.1833307133,22.2988631967,-50.4762698417,-8.83742941944,-11.732661711,45.7246344515,4.38454851922,95.7540315898,-11.4209289087,51.5325846731
-53.7989524667,95.7881548774,22.2988631967,-50.4186976745,-8.07565279792,-9.95299851562,46.0342811837,4.76687370914,95.7759078576,-11.3550449322,51.5991665001
-53.7970057491,95.7749823623,22.2988631967,-50.4456572128,-8.22127866541,-10.5301562922,45.366643934,4.68616698253,95.907967052,-11.3088580636,51.6098064587
-51.2151517589,98.4531912897,22.2988631967,-49.930380742,4.67843284726,2.43932006982,45.7003507818,6.01403940812,96.2921810563,-11.1284587341,51.9006835286
-50.8524767799,98.9748668835,22.181415272,-49.7209135606,8.24856739504,6.79281819707,45.4229638459,5.92082782163,96.4229890473,-10.9990323212,51.9663718518
-52.9666764262,95.2417257557,22.181415272,-50.1183673381,-2.74538222161,-9.41058717419,43.6822287067,3.48723627235,96.283566053,-11.2117176253,51.6282219687
-53.2884464261,94.8771209586,22.181415272,-50.1464877827,-3.95139848632,-10.7245778487,43.4490858054,3.09826067153,96.2454332468,-11.2236465023,51.5725059384
-53.0972449103,94.8779251471,22.0962054196,-50.1015058141,-1.90043698235,-9.23585457233,43.6843483171,2.63921622391,96.1556264148,-11.2429628527,51.574084712
-53.5255878055,94.1269747034,22.0962054196,-50.2794197337,-4.61329402472,-13.0430258112,42.8703807942,2.10872470543,96.214039393,-11.2447111384,51.5086797292
-52.4167033409,96.1739239276,22.0962054196,-49.9373703819,1.18095953473,-4.17626426231,43.1651367931,3.52234511947,96.4227858171,-11.1150717015,51.7334003779
-51.4159212649,97.2004951207,22.1876823815,-49.7887209001,6.8777913255,1.48516266482,43.2737684714,4.60868858638,96.5886515976,-11.0672955784,51.8675633601
-52.3131680385,95.0684182208,22.1876823815,-49.9326010228,2.83093237597,-5.92918809491,42.7512043544,3.08381171418,96.5079274472,-11.1569059155,51.6672584294
-51.6042806417,95.9087580264,22.1876823815,-49.7503495783,6.5073686685,-1.4717148264,42.8948400807,3.3714890931,96.5928968755,-11.0942996302,51.7653353499
-52.0701023785,94.4844336845,21.9868648581,-49.8102043334,5.05586110543,-4.78919106025,42.8204799331,2.53122664829,96.4939634919,-11.1826883002,51.6322737049
-53.1088294645,93.3913733374,21.9868648581,-50.0226761282,-0.666787837177,-10.1850063772,42.0845561418,1.94885510061,96.3259465292,-11.2443991058,51.5206056676
-53.0542115476,93.3957431781,21.9971798719,-50.0371279014,-0.527408072732,-9.92505219756,42.1741812747,2.32489299917,96.2304595561,-11.2895583319,51.5215580808
-51.6706597388,94.9798910647,21.9752081857,-49.6815314073,7.5996687575,-1.31656375587,42.1487316624,3.53459009835,96.4837483063,-11.1951626828,51.7015275247
-51.4336154948,95.1742784113,21.8000809673,-49.6815314073,10.7085574221,2.33340389525,42.0107619123,4.20695311666,96.6125349135,-11.1412233496,51.7552143385
-51.3220829465,95.1321211558,21.8001809673,-49.6693093912,11.2390315195,2.51271772387,42.2244922424,3.9576619226,96.4532439253,-11.0474860099,51.7608865892
-50.7999357281,95.470515765,21.8001809673,-49.536282982,13.0269191192,3.15639281622,42.1549428848,5.09343738298,96.4520720126,-11.1035039172,51.8537608677
-50.0996332052,95.9781210551,21.6969790072,-49.4242211528,17.6161978354,6.45514363346,41.8797838978,5.03260123994,96.610645158,-10.9571654583,51.9406059372
-52.2228129069,93.550811346,21.4828217531,-49.7528855552,9.55742565136,-2.94271555199,40.249550876,4.67359036816,96.577887001,-11.2951046178,51.669195109
-52.03820564,93.457432889,21.4828217531,-49.6308627337,11.4828313209,-0.46246594858,40.3264537869,4.42496022878,96.3648104357,-11.1926920549,51.680578669
-53.1454330984,91.4377598494,21.4828217531,-49.8089206343,5.54078217691,-9.01716812463,39.5041485874,3.15857111788,95.9291834356,-11.3928663511,51.4586534416
-52.4200746454,92.571925749,21.4828217531,-49.6914211359,8.99845915494,-4.53116626769,39.5899347491,3.28787655957,96.0514566176,-11.2346011808,51.5836845583
-52.1213797594,92.5309005189,21.4828217531,-49.6599728538,10.0146225017,-4.92015371852,39.5899347491,3.24638307541,96.0482836336,-11.2228960169,51.6180627978
-52.0627537923,92.6340084312,21.4828217531,-49.631852983,11.4628704392,-3.4907987223,39.3532339319,3.46011562804,96.1051305245,-11.1829990382,51.6308564024
-51.5944376018,93.0169839673,21.4758060543,-49.4514103791,14.2790454913,-1.22170528749,38.8145243139,3.90449468838,96.2166294534,-11.17108557,51.6781971998
-52.7371760738,92.3657146474,21.1813994998,-49.4514103791,8.95404395688,-3.98274476944,37.7574803858,3.37005071747,96.0547079863,-11.2642444762,51.5492486639
-53.7359399984,91.6940804014,21.1130643016,-49.5059160644,5.23490383985,-6.499174783,36.9809498421,3.06777043197,95.9254495913,-11.4068848195,51.4351777368
-53.3107506188,92.2642440686,21.1145117745,-49.4500267527,7.56409497121,-3.48387637381,36.8651832083,3.656962784,96.0431291256,-11.3412413988,51.5059208427
-53.3756052836,92.2338634236,21.1145117745,-49.3901504221,8.1392751562,-2.47268161658,36.4195976778,3.69720412219,96.0861450086,-11.2726182809,51.4939948283
-53.5634856197,92.0607641494,21.1145117745,-49.3363284799,7.74051289715,-2.54666825404,36.4406837112,3.58109738633,95.991635494,-11.2810349214,51.4715276379
-54.9857150443,90.7836073463,20.9935097746,-49.3514989607,1.60917187195,-7.18543907143,36.240400055,3.56354484905,95.1796742925,-11.4243248548,51.3085704742
-53.9946377558,92.0995046272,20.9935097746,-49.1389372207,7.62279313913,1.28217559639,36.1636364934,3.99674320743,95.3524365461,-11.0101401793,51.4588240455
-53.7078656364,92.3686616464,20.9706030774,-49.0612335525,10.1038738845,2.96323833963,35.6559632824,4.45812781033,95.3830279821,-10.9736997824,51.4980884908
-53.8887001738,92.3605726498,20.9093056443,-48.972930694,10.6905561323,4.71762726265,35.5997423867,4.99744877558,95.1233454389,-11.1757956314,51.4727671437
-54.2657215866,91.7929514554,20.8952180288,-49.0199219678,9.57122575811,2.84533684905,35.4510820279,4.67108442465,95.0325493642,-11.2369390628,51.4065981926
-55.8690263885,90.669937705,20.8378331563,-49.2067774522,2.40949509886,-2.09998134162,34.9541285341,4.21548003448,94.8457169077,-11.4979375537,51.2619555042
-55.3012480779,91.5413652866,20.8378331563,-48.9543680424,7.2280329847,4.75476628842,34.9620832601,5.59893150087,95.054582152,-11.4454054659,51.3850128599
-56.2629939852,90.3929468293,20.8378331563,-49.0275047885,2.99544713184,0.786956523394,34.1600413097,5.0322020827,94.807706796,-11.5376099559,51.2305157966
-56.6254177058,89.8789118121,20.8378331563,-49.0368605191,1.32984998232,-1.00970030213,34.1081314266,4.55316050374,94.6738165547,-11.5706769393,51.171348957
-57.0774143546,89.5777487807,20.8378331563,-49.0198578975,-0.855388806743,-1.96163746173,33.9188646253,4.53044939809,94.4340557772,-11.6368041915,51.1117726292
-57.4569797703,89.027030297,20.8378331563,-49.0407040852,-2.37076961033,-3.62973514671,33.680899567,4.19758923744,94.1757457039,-11.7221754751,51.0386438872
-56.3727226317,90.4270035525,20.8378331563,-48.8095996123,4.20654544107,5.48795469442,33.7245646687,4.80842157604,94.3444448485,-11.3169031222,51.1960239508
-57.0702261206,89.352851805,20.8378331563,-48.9084912091,1.17819679986,1.20835210044,33.0357311632,4.26434062071,94.209839279,-11.4585995754,51.0797989909
-58.2999129661,87.6352919613,20.7569192842,-49.1459439601,-3.66466150297,-6.03501457476,32.3446644579,3.3383858671,93.913485854,-11.5989852458,50.8808275623
-58.4030898723,87.3350194892,20.6476819735,-49.1308516784,-3.13395512632,-5.86819177522,32.2883617537,3.57222563639,93.9219804714,-11.6777352401,50.8530740103
-57.9547495764,88.3406687013,20.6476819735,-48.9347010114,-2.15349653494,-1.66226861533,32.3927185695,3.85627290634,93.9478992902,-11.5764043612,50.9511493437
-56.8367086482,89.3561404159,20.6476819735,-48.7000666809,3.98388134263,3.76647421633,32.2185397332,4.92702615766,94.170143012,-11.5268455106,51.075366501
-56.3045784437,89.9063793935,20.6476819735,-48.5950164438,7.70523452137,7.46268210458,32.1509618602,5.4366911352,94.2694637978,-11.4558722916,51.1560299795
-56.1349964779,89.519266491,20.6227631865,-48.7154913995,9.25553300866,6.58134487769,32.0158346061,6.53418492595,94.1536283537,-11.5182131471,51.1889183497
-56.7945872758,88.8326805226,20.5737135478,-48.8022857608,6.38044105978,3.61566659906,31.4896538854,6.17060283446,94.0821995264,-11.5396742074,51.1060446607
-56.5705662709,88.9163260426,20.5116141277,-48.8022857608,7.63480088326,4.4056554728,31.3807819052,6.28805641599,94.1057070137,-11.5402460038,51.1251362874
-57.4790910499,87.8406391645,20.5116141277,-48.9616043831,2.89345103135,-0.788249116969,30.2948462554,5.46478264837,94.1053432579,-11.551393019,51.0027480836
-58.4867653,86.4989297511,20.5116141277,-49.0798315849,-1.09711973594,-6.1196844631,29.8453471913,5.33443031895,93.9055239249,-11.7257125121,50.8654017018
-58.7653517118,86.2082088982,20.5116141277,-49.085706005,-2.22145336965,-7.28580905221,29.1396994575,4.84760774095,93.9369622281,-11.7017896335,50.8184061787
-57.3911522997,87.2602746749,20.5116141277,-48.9424664255,4.31578609295,-2.28668560585,29.1187838865,5.54348494095,94.1467072702,-11.6221485529,50.9749669436
-57.6911875059,86.5081146256,20.5116141277,-48.9667131926,3.29251135201,-4.88365692459,28.9634327007,4.53674970557,94.126184968,-11.5769967049,50.8954137611
-57.017069842,87.0042367476,20.6576276522,-48.9566485237,5.47603783821,-2.83069402391,29.17285285,4.56957452533,94.1617637528,-11.4991330668,50.9832145966
-57.9154231476,86.0480291508,20.6561313647,-49.0751719876,0.857000722313,-6.98952742321,28.3094043635,4.44593384111,94.0169626256,-11.5903166032,50.8854717104
-58.0328227869,85.497567545,20.6561313647,-49.0811973869,0.857456109918,-7.7675705173,28.2613959915,4.13620118197,93.8092301293,-11.5660933217,50.8291342388
-57.9153619706,85.5928243768,20.6561313647,-49.0811973869,1.5223770117,-7.33271422818,28.2544678836,4.14171582797,93.7193744399,-11.6425361041,50.8446350763
-57.3248340277,86.515201484,20.5855977544,-48.8447620672,5.19795324677,-1.15748942868,28.3142427633,3.98562024767,93.7898241337,-11.495464889,50.9080162126
-57.1879769966,86.6581796195,20.5855977544,-48.8048505094,5.92719356001,-0.275418243129,28.2759712534,3.97846887672,93.7882541147,-11.4762647371,50.9266650851
-58.0755842322,85.0645388389,20.5855977544,-48.8132627814,3.61152280396,-4.04526598434,27.2186699251,3.67804361342,93.6233396522,-11.694159148,50.7735686568
-57.2939829165,86.018757456,20.5401774764,-48.7061932272,9.32245864767,0.952492990164,26.8810295827,4.23124665827,93.8648408007,-11.5866948774,50.8827840513
-57.1124257635,86.0056151159,20.5674311486,-48.7229919,10.0450355702,1.14134150527,27.362418538,3.69945336246,93.5439463836,-11.7518911816,50.8997658152
-58.2092428337,84.8156248742,20.4947081628,-48.7919235502,6.73950888067,-2.13219929967,26.5831063502,3.06519720264,93.3700787,-11.926313558,50.7420339068
-57.7531231228,85.1569554194,20.4947081628,-48.6644929824,8.22490280116,-0.957441219288,26.7246756778,2.97498170836,93.381539261,-11.8637624205,50.8012335226
-58.6790143778,84.6144806958,20.3597531316,-48.6644929824,4.22418447705,-2.93870479397,25.9558050652,2.74838430826,93.3146125494,-11.924634638,50.6925283775
-59.3185228779,83.7549476475,20.2816627698,-48.7020470944,1.97023956358,-5.93218123482,25.2894533348,2.27398119947,93.2927448584,-11.9542833098,50.5894869438
-59.9869361226,82.4297343055,20.2816627698,-48.77388796,1.25741323988,-8.22811414239,25.1908842029,2.14759605502,93.1986411859,-11.9772342623,50.4890966597
-59.919493212,82.4038763119,20.2176413197,-48.7743900943,2.18996112188,-7.65474301425,25.2003776929,1.97565318088,93.2131205388,-11.9733903557,50.4789078545
-59.7148314021,82.7725293927,20.2176413197,-48.7016378979,3.18923976764,-5.95655058098,25.4746599332,2.28974404837,93.205010423,-11.9555963276,50.5233960597
-59.5234231772,82.8709435128,20.2175413197,-48.6058291799,4.6246718991,-4.61643294589,26.0468386417,2.70682182846,92.7754257825,-12.1198888478,50.524853998
-58.8302317611,83.5988091599,20.2175413197,-48.509578182,7.62468240873,-0.934687900587,26.1679582855,3.16715744473,92.838996937,-11.927386852,50.6057279588
-58.3154156494,84.1134388236,20.2175413197,-48.4373344407,9.77011843074,1.4614948157,26.1422710793,3.39991356349,92.8981082372,-11.8884240395,50.67623051
-59.2665478573,83.326241017,20.2175413197,-48.4356681704,6.44963171821,-0.887025373838,25.4591327583,3.24957069964,92.5841394707,-11.9970460704,50.5646580294
-58.7426185955,83.7916778255,20.2175413197,-48.2956582733,9.16604232989,1.71803424193,25.3623318374,3.36467747055,92.653875717,-11.868500905,50.6418875159
-60.017135883,82.6425614032,20.2175413197,-48.4806255343,3.42971801983,-3.25817191055,24.2919332948,3.0766659104,92.5900836315,-11.9897999668,50.4958322818
-60.8278236336,81.7687444729,20.2175413197,-48.5520500832,-0.0879455485753,-6.8869655354,23.9420311739,2.85366049753,92.3951481163,-12.0916942182,50.3974393823
-59.5798794261,83.5060795203,20.2175413197,-48.23746828,8.19304852494,3.12177032556,24.0187768678,3.94106198344,92.5720879732,-12.004546759,50.5568500134
-60.6674638266,82.3504305475,20.2175413197,-48.4214578623,3.55493713271,-1.9906934642,23.7790412318,3.59132593977,92.1254639925,-12.2681202436,50.4229392131
-60.2057826551,82.7468590748,20.2135216737,-48.3195659633,6.14699147725,0.165224425585,23.7516542505,4.0334368472,92.1555407171,-12.2681202436,50.4672068051
-59.671355605,83.4953719469,20.2135216737,-48.0969886414,9.72301043135,4.64859333179,23.6286479323,3.79846579756,92.1233345519,-12.1696793029,50.517356895
-59.6448357283,83.5261263618,20.2135216737,-48.073774744,9.8667556527,5.0169889953,23.5673757101,3.81319459604,92.1300401356,-12.1745806679,50.524396628
-61.2976761125,82.2476871028,20.2135216737,-48.0852424329,3.14750799415,0.1869836645,23.5058830865,3.5896842602,91.2584824621,-12.6004580057,50.3535943273
-61.7597519101,81.3604540033,20.2135216737,-48.1210296412,1.64087236142,-1.96217230943,23.3512041494,3.44729761247,91.1190043558,-12.6924621523,50.2582846865
-62.0141439167,80.3594253241,20.2135216737,-48.1309528226,0.328390934816,-5.25537315192,23.2154327795,3.34682710343,91.0070670362,-12.7770437778,50.1669041726
-62.5911236188,79.4944267327,20.2135216737,-48.177780082,-1.23203424899,-8.17890092627,23.0205030666,3.20672799691,90.8866651085,-12.8604555939,50.074504354
-62.5926976671,79.4534932967,20.2135216737,-48.1178188654,-0.832962725055,-7.87451930914,23.0230718491,2.93932727744,90.6637340022,-12.8337756886,50.0580937818
-62.2722048741,79.8952966765,20.2135216737,-48.0540377662,0.827314865038,-5.73264195273,23.324627221,3.22900098657,90.613742022,-12.8242629901,50.1032859558
-61.6387413113,80.2744743539,20.1878408455,-48.0324069457,3.28433527542,-3.7355250565,23.4831122832,3.46718509726,90.7027115628,-12.6756261084,50.1838868859
-60.4447866411,81.60565083,20.1559678338,-47.8135698059,9.91159743288,3.6035623028,23.5572798254,4.53144269094,90.8189445388,-12.5986870586,50.3479608078
-60.5236503437,81.5048319645,20.1559678338,-47.7382705437,10.671198658,4.56765421628,23.3084401564,4.71696926095,90.8641363108,-12.5770252225,50.3462905106
-60.6472971689,81.3998251064,20.1558678338,-47.7908043035,9.5945786944,3.80698330917,23.0367114606,4.47868801083,90.9329386107,-12.3754247425,50.3532116701
-60.2181973991,81.7228980706,20.114495296,-47.7030563032,12.5386848501,6.3131067448,23.0196106303,4.67695289978,90.9883483509,-12.3210139869,50.4082395854
-60.4154329853,81.6304503904,19.9550558308,-47.654796755,12.3319801069,6.53663453728,22.5005119838,4.58258734792,91.0452600405,-12.2874126064,50.3726404497
-59.9468017607,81.9725384489,19.9007286536,-47.5635685209,15.5628758961,9.53805501754,22.5306100301,4.68718526768,91.0321606278,-12.2422495746,50.4223061024
-59.847855199,81.9143521529,19.8382222247,-47.5263227813,17.0233414663,10.6961835724,22.5373632005,4.73451616618,90.9439405754,-12.2558559323,50.4296593803
-60.8263448154,80.882209751,19.8382222247,-47.644849915,11.2740519412,5.29597508718,21.9847155887,3.83801178788,90.9001667308,-12.3185078241,50.3223630566
-61.4754124619,80.1586546486,19.8382222247,-47.7573105521,8.11920108288,1.87244283398,21.5828548134,3.43055450225,90.8031465933,-12.3777213431,50.2611323782
-63.1126190454,79.3063316179,19.8220414135,-47.8215945212,0.701289004096,-2.06315932994,21.3861322944,3.01075080482,90.4221734718,-12.4481214971,50.1224918045
-63.3259362948,78.8554440561,19.8220414135,-47.7650406816,0.61518614146,-2.81535640034,21.399816985,3.0990746266,90.3701196407,-12.4917788527,50.0673066009
-63.7611471425,77.7078822692,19.6724877481,-47.8108849906,-1.50006499481,-6.14310525503,21.4106802541,2.53932023238,90.0328669981,-12.710656694,49.9593593506
-62.4607305036,78.5409012529,19.7328876271,-47.7246475054,4.62788669513,-2.32955808302,21.7070531197,2.84738339669,90.2199297124,-12.6001102683,50.0997397997
-62.1465383576,78.7597310423,19.7328876271,-47.7253281486,6.45444746518,-1.31748006073,21.9782141348,3.13604982327,90.2054095524,-12.6028104597,50.137466628
-61.4519523323,79.6480281726,19.7328876271,-47.5320862908,9.27850359294,2.51040937278,22.118416974,3.45675899737,90.2812847146,-12.4462793775,50.2473648069
-62.8758718265,77.8822310325,19.4427244749,-47.6358104104,3.51591729998,-2.91690791321,21.8665582388,2.31921937857,89.9480199229,-12.5121442617,50.0487822422
-62.6937463759,77.9766451601,19.4236441718,-47.6249788082,4.25712981927,-2.43725694757,21.9221028858,2.64157913337,89.9676764024,-12.5263425809,50.0793965472
-62.4050470136,78.1898682233,19.4236441718,-47.6178032759,6.04826878069,-1.21616761406,21.8261767391,2.70726075351,90.0215711099,-12.4795689335,50.112999614
-61.9813047206,78.7515466635,19.4236441718,-47.5063490888,7.57891329673,1.42950122017,21.9156909071,2.7239628658,90.0352225184,-12.3641687148,50.1656600734
